Year,Holdeplassnavn,Holdeplassid,KommuneNavn,NsrQuayID,Longitude,Latitude,Snitt påstigende pr dag,Snitt avstigende pr dag,Snitt ombord pr dag,Totalt påstigende,Totalt avstigende
2023,Skotsund,12635321,Alver,NSR:Quay:56588,"5,15385","60,66902",0,0,"2,2",1,1
2024,Skotsund,12635321,Alver,NSR:Quay:56588,"5,15385","60,66902",0,0,"1,9",1,2
2023,Skotsund,12635338,Alver,NSR:Quay:56589,"5,1539","60,66908",0,0,"1,7",1,5
2024,Skotsund,12635338,Alver,NSR:Quay:56589,"5,1539","60,66908",0,0,"1,5",2,4
2023,Skreo,12639009,Alver,NSR:Quay:57663,"5,60627","60,70451",0,0,"0,7",0,0
2024,Skreo,12639009,Alver,NSR:Quay:57663,"5,60627","60,70451",0,0,"1,3",0,0
2023,Skreo,12639010,Alver,NSR:Quay:57664,"5,60732","60,7051",0,0,"0,3",0,0
2024,Skreo,12639010,Alver,NSR:Quay:57664,"5,60732","60,7051",0,0,"0,7",0,3
2023,Skrivergaten,12016407,Bergen,NSR:Quay:51116,"5,33698","60,37271",138,16,"571,5",14439,1654
2024,Skrivergaten,12016407,Bergen,NSR:Quay:51116,"5,33698","60,37271",147,17,"622,3",11778,1376
2023,Skråmestø,12473708,Askøy,NSR:Quay:56723,"5,00429","60,53583",4,4,"30,1",405,454
2024,Skråmestø,12473708,Askøy,NSR:Quay:56723,"5,00429","60,53583",3,3,"32,5",255,279
2023,Skutevikstorget,12011103,Bergen,NSR:Quay:53240,"5,32064","60,40249",442,211,"6501,6",46358,22166
2024,Skutevikstorget,12011103,Bergen,NSR:Quay:53240,"5,32064","60,40249",470,214,"6715,1",37635,17107
2023,Skutevikstorget,12011106,Bergen,NSR:Quay:53241,"5,32102","60,40245",245,374,"6512,4",25757,39294
2024,Skutevikstorget,12011106,Bergen,NSR:Quay:53241,"5,32102","60,40245",249,387,"6690,3",19927,30991
2023,Skuteviksveien,12011116,Bergen,NSR:Quay:53269,"5,32317","60,40129",6,65,"177,9",613,6821
2024,Skuteviksveien,12011116,Bergen,NSR:Quay:53269,"5,32317","60,40129",6,60,"185,0",519,4808
2023,Skuteviksveien,12011117,Bergen,NSR:Quay:53270,"5,32248","60,401",33,8,"232,0",3514,797
2024,Skuteviksveien,12011117,Bergen,NSR:Quay:53270,"5,32248","60,401",34,9,"233,1",2695,700
2023,Skytebanen,12015102,Bergen,NSR:Quay:55711,"5,31059","60,36576",1,0,"25,5",30,6
2024,Skytebanen,12015102,Bergen,NSR:Quay:55711,"5,31059","60,36576",1,0,"25,1",39,3
2023,Skytebanen,12015103,Bergen,NSR:Quay:55712,"5,3107","60,36596",0,2,"40,4",4,120
2024,Skytebanen,12015103,Bergen,NSR:Quay:55712,"5,3107","60,36596",0,2,"39,4",2,73
2023,Skytterveien,12011142,Bergen,NSR:Quay:53322,"5,31058","60,42581",2,67,"179,0",162,7024
2024,Skytterveien,12011142,Bergen,NSR:Quay:53322,"5,31058","60,42581",2,70,"187,8",136,5609
2023,Skytterveien,12011143,Bergen,NSR:Quay:53319,"5,30943","60,42574",58,1,"225,6",6045,124
2024,Skytterveien,12011143,Bergen,NSR:Quay:53319,"5,30943","60,42574",59,2,"232,1",4736,124
2023,Skålevik gravplass,12462451,Øygarden,NSR:Quay:51655,"4,99561","60,33493",0,0,"35,4",30,1
2024,Skålevik gravplass,12462451,Øygarden,NSR:Quay:51655,"4,99561","60,33493",0,0,"33,8",2,0
2023,Skålevik gravplass,12462456,Øygarden,NSR:Quay:51656,"4,99478","60,33624",0,0,"30,0",0,24
2024,Skålevik gravplass,12462456,Øygarden,NSR:Quay:51656,"4,99478","60,33624",0,0,"29,5",7,7
2023,Skålevik skule,12462462,Øygarden,NSR:Quay:51684,"4,99588","60,34607",3,3,"58,7",263,316
2024,Skålevik skule,12462462,Øygarden,NSR:Quay:51684,"4,99588","60,34607",3,3,"57,6",229,228
2023,Skålevik snuplass,12018302,Bergen,NSR:Quay:51894,"5,23369","60,39187",12,10,"30,4",1281,1010
2024,Skålevik snuplass,12018302,Bergen,NSR:Quay:51894,"5,23369","60,39187",14,10,"36,4",1127,776
2023,Skålevikneset,12462459,Øygarden,NSR:Quay:51678,"4,98663","60,34371",0,0,"3,0",0,0
2024,Skålevikneset,12462459,Øygarden,NSR:Quay:51678,"4,98663","60,34371",0,0,"2,9",0,0
2023,Skålevikneset,12462468,Øygarden,NSR:Quay:51677,"4,98671","60,34381",0,0,"2,8",0,4
2024,Skålevikneset,12462468,Øygarden,NSR:Quay:51677,"4,98671","60,34381",0,0,"2,4",0,8
2023,Skålevikstølen,12012392,Bergen,NSR:Quay:55332,"5,22854","60,38726",1,11,"29,9",58,1187
2024,Skålevikstølen,12012392,Bergen,NSR:Quay:55332,"5,22854","60,38726",1,11,"34,5",44,857
2023,Skålevikstølen,12012393,Bergen,NSR:Quay:55331,"5,22769","60,38784",16,1,"53,7",1731,99
2024,Skålevikstølen,12012393,Bergen,NSR:Quay:55331,"5,22769","60,38784",15,2,"56,0",1167,129
2023,Skålevikstølen,12462453,Øygarden,NSR:Quay:55336,"4,99466","60,33854",2,0,"35,1",184,41
2024,Skålevikstølen,12462453,Øygarden,NSR:Quay:55336,"4,99466","60,33854",2,0,"33,7",144,33
2023,Skålevikstølen,12462458,Øygarden,NSR:Quay:55334,"4,99512","60,33911",1,2,"28,9",61,181
2024,Skålevikstølen,12462458,Øygarden,NSR:Quay:55334,"4,99512","60,33911",1,2,"28,5",42,126
2023,Skår,12444731,Austevoll,NSR:Quay:49743,"5,13736","60,12639",0,0,"0,7",8,0
2024,Skår,12444731,Austevoll,NSR:Quay:49743,"5,13736","60,12639",0,0,"1,0",18,0
2023,Skår,12444734,Austevoll,NSR:Quay:49745,"5,13734","60,12651",0,0,,0,0
2024,Skår,12444734,Austevoll,NSR:Quay:49745,"5,13734","60,12651",0,0,,0,0
2023,Skår,12446909,Austevoll,NSR:Quay:49718,"5,23954","60,09021",0,0,"12,2",41,13
2024,Skår,12446909,Austevoll,NSR:Quay:49718,"5,23954","60,09021",0,0,"12,8",22,6
2023,Skår,12446910,Austevoll,NSR:Quay:49717,"5,2402","60,08961",0,1,"17,9",5,120
2024,Skår,12446910,Austevoll,NSR:Quay:49717,"5,2402","60,08961",0,1,"18,4",13,116
2023,Sletta,12015360,Bergen,NSR:Quay:49927,"5,44682","60,45239",10,11,"152,3",1021,1119
2024,Sletta,12015360,Bergen,NSR:Quay:49927,"5,44682","60,45239",10,9,"168,2",817,746
2023,Sletta,12015361,Bergen,NSR:Quay:49926,"5,44752","60,45213",13,10,"151,7",1356,1032
2024,Sletta,12015361,Bergen,NSR:Quay:49926,"5,44752","60,45213",11,11,"158,3",885,882
2023,"Sletta, Instebø",12604610,Alver,NSR:Quay:56262,"5,05418","60,68447",0,0,"4,0",0,20
2024,"Sletta, Instebø",12604610,Alver,NSR:Quay:56262,"5,05418","60,68447",0,0,"3,9",0,8
2023,"Sletta, Instebø",12604613,Alver,NSR:Quay:56264,"5,05401","60,68436",0,0,"11,6",26,8
2024,"Sletta, Instebø",12604613,Alver,NSR:Quay:56264,"5,05401","60,68436",0,0,"11,4",21,2
2023,Slettebakken,12016448,Bergen,NSR:Quay:51192,"5,3579","60,35276",3,51,"223,1",280,5344
2024,Slettebakken,12016448,Bergen,NSR:Quay:51192,"5,3579","60,35276",2,54,"220,7",172,4338
2023,Slettebakken,12016449,Bergen,NSR:Quay:51193,"5,35855","60,35213",53,2,"259,7",5552,166
2024,Slettebakken,12016449,Bergen,NSR:Quay:51193,"5,35855","60,35213",74,1,"283,3",5897,109
2023,"Slettebakken, Tellevikvegen",12015300,Bergen,NSR:Quay:49652,"5,27482","60,50928",1,12,"41,3",109,1238
2024,"Slettebakken, Tellevikvegen",12015300,Bergen,NSR:Quay:49652,"5,27482","60,50928",1,12,"45,2",65,960
2023,"Slettebakken, Tellevikvegen",12015301,Bergen,NSR:Quay:49654,"5,2744","60,50882",7,1,"32,5",750,93
2024,"Slettebakken, Tellevikvegen",12015301,Bergen,NSR:Quay:49654,"5,2744","60,50882",9,1,"41,4",754,68
2023,Slettebergsmauet,12452757,Øygarden,NSR:Quay:51039,"5,04062","60,20735",0,0,"33,3",25,1
2024,Slettebergsmauet,12452757,Øygarden,NSR:Quay:51039,"5,04062","60,20735",1,0,"37,4",50,0
2023,Slettebergsmauet,12452758,Øygarden,NSR:Quay:51040,"5,04036","60,20771",0,0,"33,1",2,33
2024,Slettebergsmauet,12452758,Øygarden,NSR:Quay:51040,"5,04036","60,20771",0,0,"37,3",3,19
2023,Sletten,12016437,Bergen,NSR:Quay:105588,"5,36021","60,34818",232,22,"208,6",24328,2354
2024,Sletten,12016437,Bergen,NSR:Quay:105588,"5,36021","60,34818",237,24,"211,9",18957,1892
2023,Sletten,12636937,Alver,NSR:Quay:56663,"5,27382","60,70662",0,0,"2,4",2,0
2024,Sletten,12636937,Alver,NSR:Quay:56663,"5,27382","60,70662",0,0,"2,6",0,0
2023,Sletten,12636940,Alver,NSR:Quay:56664,"5,27413","60,70663",0,0,"0,6",0,0
2024,Sletten,12636940,Alver,NSR:Quay:56664,"5,27413","60,70663",0,0,"0,5",0,0
2023,Sletten ridesenter,12011781,Bergen,NSR:Quay:54774,"5,21961","60,27955",2,0,"11,9",128,3
2024,Sletten ridesenter,12011781,Bergen,NSR:Quay:54774,"5,21961","60,27955",1,0,"12,4",51,4
2023,Sletten ridesenter,12011788,Bergen,NSR:Quay:54775,"5,21978","60,27962",0,2,"9,4",1,93
2024,Sletten ridesenter,12011788,Bergen,NSR:Quay:54775,"5,21978","60,27962",0,2,"12,1",4,60
2023,Sletten senter C,12011477,Bergen,NSR:Quay:54005,"5,3587","60,35666",453,32,"679,4",47573,3395
2024,Sletten senter C,12011477,Bergen,NSR:Quay:54005,"5,3587","60,35666",435,31,"683,9",34822,2465
2023,Sletten senter D,12011476,Bergen,NSR:Quay:54006,"5,35827","60,35746",46,271,"271,1",4788,28454
2024,Sletten senter D,12011476,Bergen,NSR:Quay:54006,"5,35827","60,35746",44,248,"272,5",3499,19862
2023,Sletten snuplass,12016436,Bergen,NSR:Quay:105587,"5,3595","60,34767",0,224,"0,0",1,23500
2024,Sletten snuplass,12016436,Bergen,NSR:Quay:105587,"5,3595","60,34767",0,222,"0,0",1,17735
2023,Slettenskiftet,12011713,Bergen,NSR:Quay:54613,"5,21695","60,28389",1,0,"9,5",32,1
2024,Slettenskiftet,12011713,Bergen,NSR:Quay:54613,"5,21695","60,28389",1,0,"11,3",25,3
2023,Slettenskiftet,12011718,Bergen,NSR:Quay:54612,"5,21721","60,28384",0,1,"8,8",2,29
2024,Slettenskiftet,12011718,Bergen,NSR:Quay:54612,"5,21721","60,28384",0,1,"10,9",1,47
2023,Slettestølen,12011350,Bergen,NSR:Quay:53731,"5,26065","60,48735",0,27,"317,9",49,2826
2024,Slettestølen,12011350,Bergen,NSR:Quay:53731,"5,26065","60,48735",1,26,"314,6",71,2046
2023,Slettestølen,12011351,Bergen,NSR:Quay:53733,"5,26114","60,48739",29,1,"332,8",3042,76
2024,Slettestølen,12011351,Bergen,NSR:Quay:53733,"5,26114","60,48739",29,1,"333,8",2323,85
2023,Smiberget,12015164,Bergen,NSR:Quay:55833,"5,28775","60,34181",54,104,"292,2",5664,10928
2024,Smiberget,12015164,Bergen,NSR:Quay:55833,"5,28775","60,34181",60,113,"297,6",4829,9010
2023,Smiberget,12015165,Bergen,NSR:Quay:55834,"5,28866","60,34094",119,67,"386,0",12530,6986
2024,Smiberget,12015165,Bergen,NSR:Quay:55834,"5,28866","60,34094",125,75,"410,1",9982,6025
2023,Smiths pensjonat,12604318,Alver,NSR:Quay:56006,"5,05143","60,64005",0,1,"25,8",12,135
2024,Smiths pensjonat,12604318,Alver,NSR:Quay:56006,"5,05143","60,64005",0,1,"34,0",8,97
2023,Smiths pensjonat,12604333,Alver,NSR:Quay:56007,"5,05361","60,63989",1,0,"28,9",122,17
2024,Smiths pensjonat,12604333,Alver,NSR:Quay:56007,"5,05361","60,63989",1,0,"39,2",107,8
2023,Smugleitet,12563505,Alver,NSR:Quay:58425,"5,10902","60,53716",1,0,"19,7",122,6
2024,Smugleitet,12563505,Alver,NSR:Quay:58425,"5,10902","60,53716",2,0,"23,0",136,9
2023,Smugleitet,12563516,Alver,NSR:Quay:58426,"5,10755","60,53802",0,1,"14,7",5,121
2024,Smugleitet,12563516,Alver,NSR:Quay:58426,"5,10755","60,53802",0,1,"17,9",6,93
2023,"Smugleitet, Vestbygdvegen",12563525,Alver,NSR:Quay:58443,"5,10951","60,53842",0,0,"2,4",1,1
2024,"Smugleitet, Vestbygdvegen",12563525,Alver,NSR:Quay:58443,"5,10951","60,53842",0,0,"2,3",4,4
2023,"Smugleitet, Vestbygdvegen",12563546,Alver,NSR:Quay:58441,"5,10955","60,53852",0,0,"2,5",2,2
2024,"Smugleitet, Vestbygdvegen",12563546,Alver,NSR:Quay:58441,"5,10955","60,53852",0,0,"2,6",5,0
2023,Smørås snuplass øvre,12015700,Bergen,NSR:Quay:102357,"5,34879","60,28987",24,31,"23,2",2507,3258
2024,Smørås snuplass øvre,12015700,Bergen,NSR:Quay:102357,"5,34879","60,28987",27,32,"26,3",2159,2578
2023,Smådalen,12011657,Bergen,NSR:Quay:54440,"5,41177","60,27905",0,0,"191,0",25,6
2024,Smådalen,12011657,Bergen,NSR:Quay:54440,"5,41177","60,27905",0,0,"199,4",32,7
2023,Småstrandgaten C,12010143,Bergen,NSR:Quay:53105,"5,32785","60,39317",101,355,"559,2",10563,37274
2024,Småstrandgaten C,12010143,Bergen,NSR:Quay:53105,"5,32785","60,39317",122,350,"639,4",9723,27994
2023,Småstrandgaten D,12010142,Bergen,NSR:Quay:53106,"5,32675","60,39307",458,330,"949,3",48142,34666
2024,Småstrandgaten D,12010142,Bergen,NSR:Quay:53106,"5,32675","60,39307",468,360,"1011,8",37476,28804
2023,Småstraumane,12447413,Austevoll,NSR:Quay:50465,"5,21463","60,05367",0,0,"0,6",0,0
2024,Småstraumane,12447413,Austevoll,NSR:Quay:50465,"5,21463","60,05367",0,0,"0,6",0,0
2023,Småstraumane,12447416,Austevoll,NSR:Quay:50466,"5,21481","60,05368",0,0,,0,0
2024,Småstraumane,12447416,Austevoll,NSR:Quay:50466,"5,21481","60,05368",0,0,,0,0
2023,Snekkerbua,12462921,Øygarden,NSR:Quay:52124,"4,98872","60,38027",0,0,"22,8",21,4
2024,Snekkerbua,12462921,Øygarden,NSR:Quay:52124,"4,98872","60,38027",0,0,"22,1",29,4
2023,Snekkerbua,12462922,Øygarden,NSR:Quay:52123,"4,98886","60,38027",0,0,"19,0",16,27
2024,Snekkerbua,12462922,Øygarden,NSR:Quay:52123,"4,98886","60,38027",0,0,"19,9",12,23
2023,Solbakken,12011150,Bergen,NSR:Quay:53333,"5,29998","60,42569",55,162,"1012,0",5827,17017
2024,Solbakken,12011150,Bergen,NSR:Quay:53333,"5,29998","60,42569",53,165,"1065,7",4279,13165
2023,Solbakken,12011151,Bergen,NSR:Quay:53334,"5,29944","60,42589",202,21,"1145,8",21215,2196
2024,Solbakken,12011151,Bergen,NSR:Quay:53334,"5,29944","60,42589",203,21,"1190,4",16273,1673
2023,Solberg,12015368,Bergen,NSR:Quay:49957,"5,45269","60,43845",2,1,"153,8",185,74
2024,Solberg,12015368,Bergen,NSR:Quay:49957,"5,45269","60,43845",2,0,"169,8",122,21
2023,Solberg,12015369,Bergen,NSR:Quay:49959,"5,4529","60,43846",1,2,"148,4",80,176
2024,Solberg,12015369,Bergen,NSR:Quay:49959,"5,4529","60,43846",1,1,"157,8",43,119
2023,Solesvik,12447128,Austevoll,NSR:Quay:50252,"5,21527","60,01687",0,0,"9,1",3,0
2024,Solesvik,12447128,Austevoll,NSR:Quay:50252,"5,21527","60,01687",0,0,"9,3",8,4
2023,Solesvik,12447135,Austevoll,NSR:Quay:50253,"5,21905","60,016",0,0,"6,0",13,0
2024,Solesvik,12447135,Austevoll,NSR:Quay:50253,"5,21905","60,016",0,0,"5,9",5,0
2023,Solesvik sør,12447137,Austevoll,NSR:Quay:50270,"5,21206","60,01685",0,0,"5,9",0,0
2024,Solesvik sør,12447137,Austevoll,NSR:Quay:50270,"5,21206","60,01685",0,0,"5,8",0,0
2023,Solesvik sør,12447138,Austevoll,NSR:Quay:50269,"5,2123","60,01692",0,0,"9,1",0,0
2024,Solesvik sør,12447138,Austevoll,NSR:Quay:50269,"5,2123","60,01692",0,0,"9,3",0,0
2023,Solheim bru,12604112,Alver,NSR:Quay:55858,"5,16048","60,61478",0,0,"22,6",2,24
2024,Solheim bru,12604112,Alver,NSR:Quay:55858,"5,16048","60,61478",0,0,"31,0",2,7
2023,Solheim bru,12604117,Alver,NSR:Quay:55860,"5,16055","60,61467",1,0,"17,4",62,11
2024,Solheim bru,12604117,Alver,NSR:Quay:55860,"5,16055","60,61467",0,0,"24,0",8,2
2023,Solheimslien nord,12015497,Bergen,NSR:Quay:50336,"5,32069","60,37823",53,15,"1038,0",5549,1611
2024,Solheimslien nord,12015497,Bergen,NSR:Quay:50336,"5,32069","60,37823",58,17,"1120,6",4607,1373
2023,Solheimslien sør,12015498,Bergen,NSR:Quay:50342,"5,32111","60,3779",11,70,"1045,7",1153,7307
2024,Solheimslien sør,12015498,Bergen,NSR:Quay:50342,"5,32111","60,3779",12,73,"1140,2",929,5839
2023,Solheimsviken G,12015439,Bergen,NSR:Quay:50156,"5,33492","60,37664",97,42,"448,7",10156,4410
2024,Solheimsviken G,12015439,Bergen,NSR:Quay:50156,"5,33492","60,37664",92,39,"469,7",7397,3103
2023,Solheimsviken H,12015438,Bergen,NSR:Quay:50157,"5,33499","60,37647",22,66,"345,2",2342,6947
2024,Solheimsviken H,12015438,Bergen,NSR:Quay:50157,"5,33499","60,37647",25,62,"373,1",1981,4940
2023,Solhola,12472309,Askøy,NSR:Quay:53084,"5,2295","60,41224",7,7,"287,8",758,780
2024,Solhola,12472309,Askøy,NSR:Quay:53084,"5,2295","60,41224",6,8,"316,1",502,637
2023,Solhola,12472314,Askøy,NSR:Quay:53085,"5,23004","60,4123",7,13,"304,8",709,1380
2024,Solhola,12472314,Askøy,NSR:Quay:53085,"5,23004","60,4123",7,11,"323,7",531,869
2023,Sollien nord,12015460,Bergen,NSR:Quay:50239,"5,37057","60,3698",71,87,"582,0",7464,9094
2024,Sollien nord,12015460,Bergen,NSR:Quay:50239,"5,37057","60,3698",76,89,"626,5",6082,7114
2023,Sollien sør,12015462,Bergen,NSR:Quay:50244,"5,3748","60,36766",43,71,"554,3",4544,7484
2024,Sollien sør,12015462,Bergen,NSR:Quay:50244,"5,3748","60,36766",44,75,"595,9",3523,5969
2023,Solsvik Elvebakken fv. 561,12462992,Øygarden,NSR:Quay:52383,"4,97142","60,43756",0,3,"77,3",30,314
2024,Solsvik Elvebakken fv. 561,12462992,Øygarden,NSR:Quay:52383,"4,97142","60,43756",1,4,"78,1",46,281
2023,Solsvik Elvebakken fv. 561,12462993,Øygarden,NSR:Quay:52382,"4,97233","60,437",2,0,"90,8",257,24
2024,Solsvik Elvebakken fv. 561,12462993,Øygarden,NSR:Quay:52382,"4,97233","60,437",3,1,"96,4",254,66
2023,Solsvik kai,12462960,Øygarden,NSR:Quay:52285,"4,96743","60,4375",1,0,"3,2",81,16
2024,Solsvik kai,12462960,Øygarden,NSR:Quay:52285,"4,96743","60,4375",1,0,"3,6",58,9
2023,Soltveit,12604704,Alver,NSR:Quay:56286,"5,01101","60,70028",0,0,"3,6",2,8
2024,Soltveit,12604704,Alver,NSR:Quay:56286,"5,01101","60,70028",0,0,"3,5",0,7
2023,Soltveit,12604719,Alver,NSR:Quay:56287,"5,01094","60,70014",0,0,"10,6",7,0
2024,Soltveit,12604719,Alver,NSR:Quay:56287,"5,01094","60,70014",0,0,"9,9",7,0
2023,Soltveit nord,12604706,Alver,NSR:Quay:56298,"5,00603","60,70201",0,0,"3,5",3,10
2024,Soltveit nord,12604706,Alver,NSR:Quay:56298,"5,00603","60,70201",0,0,"3,4",0,9
2023,Soltveit nord,12604733,Alver,NSR:Quay:106742,"5,00428","60,70264",1,0,"10,5",63,3
2024,Soltveit nord,12604733,Alver,NSR:Quay:106742,"5,00428","60,70264",0,0,"9,7",36,6
2023,Soltveit sør,12604702,Alver,NSR:Quay:56280,"5,01992","60,69688",0,0,"3,7",0,3
2024,Soltveit sør,12604702,Alver,NSR:Quay:56280,"5,01992","60,69688",0,0,"3,6",0,0
2023,Soltveit sør,12604721,Alver,NSR:Quay:56281,"5,0196","60,69682",0,0,"10,6",6,1
2024,Soltveit sør,12604721,Alver,NSR:Quay:56281,"5,0196","60,69682",0,0,"10,1",17,2
2023,Soltveitvegen,12634004,Alver,NSR:Quay:56291,"5,21969","60,57738",0,3,"53,3",42,308
2024,Soltveitvegen,12634004,Alver,NSR:Quay:56291,"5,21969","60,57738",0,3,"61,2",14,260
2023,Soltveitvegen,12634007,Alver,NSR:Quay:56290,"5,21905","60,5776",2,1,"65,2",258,76
2024,Soltveitvegen,12634007,Alver,NSR:Quay:56290,"5,21905","60,5776",3,0,"78,3",266,33
2023,Solviken,12473537,Askøy,NSR:Quay:56442,"5,18469","60,49612",4,0,"22,1",376,15
2024,Solviken,12473537,Askøy,NSR:Quay:56442,"5,18469","60,49612",4,0,"24,8",313,28
2023,Solviken,12473540,Askøy,NSR:Quay:56443,"5,18421","60,49661",0,3,"17,3",16,315
2024,Solviken,12473540,Askøy,NSR:Quay:56443,"5,18421","60,49661",0,4,"18,7",27,291
2023,Solåsbakken,12636603,Alver,NSR:Quay:57133,"5,39324","60,59658",0,0,"5,2",15,0
2024,Solåsbakken,12636603,Alver,NSR:Quay:57133,"5,39324","60,59658",0,0,"6,2",5,1
2023,Solåsbakken,12636604,Alver,NSR:Quay:57134,"5,39291","60,59631",0,0,"1,1",0,3
2024,Solåsbakken,12636604,Alver,NSR:Quay:57134,"5,39291","60,59631",0,0,"1,6",0,1
2023,Solåsen,12015538,Bergen,NSR:Quay:50504,"5,36393","60,31231",2,2,"60,8",179,227
2024,Solåsen,12015538,Bergen,NSR:Quay:50504,"5,36393","60,31231",2,2,"66,6",157,160
2023,Sommerleiren,12011715,Bergen,NSR:Quay:54624,"5,22589","60,27793",1,0,"13,2",71,4
2024,Sommerleiren,12011715,Bergen,NSR:Quay:54624,"5,22589","60,27793",1,0,"13,4",43,4
2023,Sommerleiren,12011716,Bergen,NSR:Quay:54623,"5,22551","60,27794",0,1,"11,1",1,51
2024,Sommerleiren,12011716,Bergen,NSR:Quay:54623,"5,22551","60,27794",0,1,"13,5",3,35
2023,Sotraheimen,12462365,Øygarden,NSR:Quay:51412,"5,12298","60,3695",22,1,"104,2",2304,92
2024,Sotraheimen,12462365,Øygarden,NSR:Quay:51412,"5,12298","60,3695",21,1,"106,6",1658,66
2023,Sotraheimen,12462366,Øygarden,NSR:Quay:51411,"5,12329","60,37035",1,18,"80,7",82,1911
2024,Sotraheimen,12462366,Øygarden,NSR:Quay:51411,"5,12329","60,37035",1,17,"78,2",74,1354
2023,Spelhaugen,12015190,Bergen,NSR:Quay:55893,"5,28016","60,34953",0,8,"38,3",6,807
2024,Spelhaugen,12015190,Bergen,NSR:Quay:55893,"5,28016","60,34953",0,8,"40,8",14,608
2023,Spelhaugen,12015191,Bergen,NSR:Quay:55892,"5,27968","60,34987",7,0,"54,6",684,4
2024,Spelhaugen,12015191,Bergen,NSR:Quay:55892,"5,27968","60,34987",8,0,"59,4",600,10
2023,Spildepollen,12452705,Øygarden,NSR:Quay:50911,"5,04551","60,24094",2,1,"31,2",193,63
2024,Spildepollen,12452705,Øygarden,NSR:Quay:50911,"5,04551","60,24094",2,0,"32,6",189,30
2023,Spildepollen,12452740,Øygarden,NSR:Quay:50913,"5,04453","60,23998",1,3,"41,7",116,285
2024,Spildepollen,12452740,Øygarden,NSR:Quay:50913,"5,04453","60,23998",1,3,"45,1",107,205
2023,Spjeld,12462482,Øygarden,NSR:Quay:51736,"5,03966","60,39066",4,16,"259,2",438,1652
2024,Spjeld,12462482,Øygarden,NSR:Quay:51736,"5,03966","60,39066",4,16,"274,1",310,1265
2023,Spjeld,12462483,Øygarden,NSR:Quay:51737,"5,04148","60,39023",18,4,"265,2",1902,468
2024,Spjeld,12462483,Øygarden,NSR:Quay:51737,"5,04148","60,39023",18,5,"254,1",1478,368
2023,Spjeldbrekko,12462484,Øygarden,NSR:Quay:51741,"5,03416","60,39343",0,1,"258,4",27,114
2024,Spjeldbrekko,12462484,Øygarden,NSR:Quay:51741,"5,03416","60,39343",0,1,"273,1",23,113
2023,Spjeldbrekko,12462485,Øygarden,NSR:Quay:51740,"5,03518","60,39281",1,0,"252,5",117,43
2024,Spjeldbrekko,12462485,Øygarden,NSR:Quay:51740,"5,03518","60,39281",1,0,"242,9",91,18
2023,Spondalen,12015214,Bergen,NSR:Quay:55941,"5,29467","60,46251",12,148,"658,1",1210,15521
2024,Spondalen,12015214,Bergen,NSR:Quay:55941,"5,29467","60,46251",10,149,"648,9",819,11934
2023,Spondalen,12015215,Bergen,NSR:Quay:55942,"5,29651","60,46287",138,13,"760,4",14524,1352
2024,Spondalen,12015215,Bergen,NSR:Quay:55942,"5,29651","60,46287",137,12,"753,6",10930,928
2023,Spåkevegen,12015344,Bergen,NSR:Quay:49859,"5,41378","60,45516",6,11,"214,7",620,1119
2024,Spåkevegen,12015344,Bergen,NSR:Quay:49859,"5,41378","60,45516",6,9,"212,6",506,731
2023,Spåkevegen,12015345,Bergen,NSR:Quay:49858,"5,41302","60,45509",12,5,"230,4",1248,553
2024,Spåkevegen,12015345,Bergen,NSR:Quay:49858,"5,41302","60,45509",10,7,"215,5",796,598
2023,St. Hanshaugen,12015170,Bergen,NSR:Quay:55847,"5,27694","60,34772",9,62,"441,8",932,6488
2024,St. Hanshaugen,12015170,Bergen,NSR:Quay:55847,"5,27694","60,34772",8,67,"443,4",665,5394
2023,St. Hanshaugen,12015171,Bergen,NSR:Quay:55849,"5,27739","60,34833",57,11,"479,5",5978,1104
2024,St. Hanshaugen,12015171,Bergen,NSR:Quay:55849,"5,27739","60,34833",63,11,"495,2",5033,886
2023,Stadsporten,12010105,Bergen,NSR:Quay:53055,"5,33613","60,39072",103,400,"3303,2",10768,41962
2024,Stadsporten,12010105,Bergen,NSR:Quay:53055,"5,33613","60,39072",126,399,"3371,4",10055,31950
2023,Stadsporten,12010136,Bergen,NSR:Quay:53054,"5,33724","60,39006",350,119,"3659,6",36766,12513
2024,Stadsporten,12010136,Bergen,NSR:Quay:53054,"5,33724","60,39006",360,138,"3727,3",28829,11006
2023,Stamskaret,12011254,Bergen,NSR:Quay:53504,"5,32264","60,46094",3,11,"549,9",285,1113
2024,Stamskaret,12011254,Bergen,NSR:Quay:53504,"5,32264","60,46094",4,13,"567,6",302,1041
2023,Stamskaret,12011255,Bergen,NSR:Quay:53503,"5,32177","60,46059",10,7,"504,3",1020,752
2024,Stamskaret,12011255,Bergen,NSR:Quay:53503,"5,32177","60,46059",11,10,"533,2",856,839
2023,Stangeland,12446701,Austevoll,NSR:Quay:50069,"5,09076","59,99648",0,0,"1,7",29,0
2024,Stangeland,12446701,Austevoll,NSR:Quay:50069,"5,09076","59,99648",0,0,"1,9",16,0
2023,Stangeland,12446702,Austevoll,NSR:Quay:50071,"5,09045","59,99685",0,0,"2,8",3,33
2024,Stangeland,12446702,Austevoll,NSR:Quay:50071,"5,09045","59,99685",0,1,"3,3",1,48
2023,Stangeland ved skulen,12446711,Austevoll,NSR:Quay:50075,"5,0863","59,99439",0,0,"1,2",1,0
